"","id","cantonName","council","firstName","lastName","party","active","birthDate","gender","language","maritalStatus","militaryGrade","partyId","salutationLetter","workLanguage"
"2622",3543,"LU","S","Edmund","von Schumacher",NA,FALSE,"1859-08-16T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2623",3544,"LU","N","Philipp Anton","von Segesser",NA,FALSE,"1817-04-05T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2624",3545,"GR","N","Hermann Jakob U.","von Sprecher",NA,FALSE,"1843-08-03T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2625",3546,"GR","S","Johann Andreas","von Sprecher",NA,FALSE,"1811-11-03T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2626",3547,"BE","S","Adolf A. A.","von Steiger",NA,FALSE,"1859-07-25T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2627",3548,NA,NA,"Eduard","von Steiger","SVP",FALSE,"1881-07-02T00:00:00Z","m",NA,NA,NA,13,NA,NA
"2628",3549,"BE","N","K. Fr. Edmund","von Steiger",NA,FALSE,"1836-09-18T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2629",355,"VD","N","Jean-Charles","Simon","CVP",FALSE,"1948-05-13T00:00:00Z","m","fr","verheiratet",NA,14,"Herr","fr"
"2630",3550,"TG","N","Alfons","von Streng",NA,FALSE,"1852-11-06T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2631",3551,"TG","N","Johann Baptist","von Streng",NA,FALSE,"1808-01-03T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2632",3552,"BE","N","Johann Anton","von Tillier",NA,FALSE,"1792-01-24T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2633",3553,"GR","N","Johann Rudolf","von Toggenburg",NA,FALSE,"1818-03-01T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2634",3554,"SG","S","Nikl. Friedrich","von Tschudi",NA,FALSE,"1820-05-01T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2635",3555,"BE","N","Eduard","von Waldkirch",NA,FALSE,"1890-07-01T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2636",3556,"BE","N","Jean","von Wattenwyl",NA,FALSE,"1850-10-17T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2637",3557,"SZ","N","Karl","von Weber",NA,FALSE,"1879-03-20T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2638",3558,"BE","N","Friedrich K. G.","von Werdt",NA,FALSE,"1831-02-14T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2639",3559,"SH","S","Hans","von Ziegler",NA,FALSE,"1810-05-17T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2640",356,"AG","N","Christian","Speck","SVP",FALSE,"1937-12-22T00:00:00Z","m","de","verheiratet","Hauptmann",13,"Herr Nationalrat","de"
"2641",3560,"LU","N","Josef","Vonmatt",NA,FALSE,"1815-05-23T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2642",3561,"TI","N","Carlo","Vonmentlen",NA,FALSE,"1830-07-23T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2643",3562,"GR","N","Johann","Vonmoos",NA,FALSE,"1873-06-10T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2644",3563,"ZH","N","William","Vontobel",NA,FALSE,"1909-07-05T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2645",3564,"VD","N","Abraham-N.","Vourloud",NA,FALSE,"1819-11-11T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2646",3565,"VD","N","Emile","Vuichoud",NA,FALSE,"1856-01-24T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2647",3566,"BE","N","Ernest","Vuille",NA,FALSE,"1878-12-10T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2648",3567,"GE","N","Jules-J.-F.-M.","Vuy",NA,FALSE,"1815-09-21T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2649",3568,"ZH","N","Rudolf Fr.","Wäffler",NA,FALSE,"1804-11-13T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2650",3569,"NW","N","Arnold","Wagner",NA,FALSE,"1890-07-29T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2651",357,"SO","N","Walter","Straumann",NA,FALSE,"1943-05-06T00:00:00Z","m","de","geschieden","Hauptmann",NA,"Herr","de"
"2652",3570,"SG","N","Ernst","Wagner",NA,FALSE,"1849-06-22T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2653",3571,"BE","N","Robert","Wagner",NA,FALSE,"1875-03-09T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2654",3572,"ZH","S","Friedrich Traugott","Wahlen","SVP",FALSE,"1899-04-10T00:00:00Z","m",NA,NA,NA,13,NA,NA
"2655",3573,"ZH","N","Hermann","Walder",NA,FALSE,"1891-05-02T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2656",3574,"ZH","N","Jakob","Walder",NA,FALSE,"1854-06-25T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2657",3575,"BL","N","Fritz","Waldner",NA,FALSE,"1911-10-06T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2658",3576,"SH","N","Erwin","Waldvogel",NA,FALSE,"1920-11-17T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2659",3577,"SH","N","Traugott","Waldvogel",NA,FALSE,"1861-12-01T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2660",3578,"UR","S","Ludwig","Walker",NA,FALSE,"1879-12-06T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2661",3579,"AG","N","Franz","Waller",NA,FALSE,"1803-11-18T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2662",358,"AG","N","Doris","Stump","SP",FALSE,"1950-02-06T00:00:00Z","f","de",NA,NA,12,"Frau","de"
"2663",3580,"GR","N","Eduard","Walser",NA,FALSE,"1863-10-15T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2664",3581,"ZH","N","Ernst","Walter",NA,FALSE,"1890-09-03T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2665",3582,"SO","N","Otto","Walter",NA,FALSE,"1889-01-12T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2666",3583,"LU","N","Heinrich","Walther",NA,FALSE,"1862-09-07T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2667",3584,"BE","N","Georg","Wander",NA,FALSE,"1898-09-25T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2668",3585,"SH","N","Hermann","Wanner",NA,FALSE,"1914-11-05T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2669",3586,"ZH","N","Samuel","Wanner",NA,FALSE,"1853-03-29T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2670",3587,"LU","N","Anton","Wapf",NA,FALSE,"1824-12-28T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2671",3588,"SG","S","Jakob Hermann","Wartmann",NA,FALSE,"1835-12-09T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2672",3589,"TG","N","Otto","Wartmann",NA,FALSE,"1890-02-25T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2673",359,"BE","N","Franziska","Teuscher","GPS",FALSE,"1958-03-07T00:00:00Z","f","de","verheiratet",NA,20,"Frau","de"
"2674",3590,"AG","N","Rudolf","Wartmann",NA,FALSE,"1902-10-06T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2675",3591,"SZ","N","Johann","Wattenhofer",NA,FALSE,"1869-09-18T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2676",3592,"AG","N","Alwin","Weber",NA,FALSE,"1857-07-12T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2677",3593,"ZH","N","Ernst","Weber",NA,FALSE,"1906-03-04T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2678",3594,"AG","N","Hans","Weber",NA,FALSE,"1839-11-26T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2679",3595,"BE","N","Hans","Weber",NA,FALSE,"1908-08-01T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2680",3596,"SG","N","Heinrich Otto","Weber",NA,FALSE,"1872-06-11T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2681",3597,"BE","S","Jakob Rudolf","Weber",NA,FALSE,"1887-09-22T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2682",3598,"SZ","N","Joachim","Weber",NA,FALSE,"1913-08-28T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2683",3599,"BE","S","Johann","Weber",NA,FALSE,"1828-06-19T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2684",36,"SZ","N","Jakob","Bürgi",NA,FALSE,"1934-09-06T00:00:00Z","m","de",NA,NA,NA,"Herr","de"
"2685",360,"ZH","N","Anita","Thanei","SP",FALSE,"1954-12-31T00:00:00Z","f","de",NA,NA,12,"Frau","de"
"2686",3600,"GL","S","Joseph","Weber",NA,FALSE,"1805-08-02T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2687",3601,"LU","S","Jost","Weber",NA,FALSE,"1823-02-16T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2688",3602,"SO","N","Leo Jos.","Weber",NA,FALSE,"1841-07-23T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2689",3603,"BE","N","Max","Weber","SP",FALSE,"1897-08-02T00:00:00Z","m",NA,NA,NA,12,NA,NA
"2690",3604,"ZH","N","Robert","Weber",NA,FALSE,"1886-01-04T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2691",3605,"ZH","N","Werner J.","Weber",NA,FALSE,"1851-02-28T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2692",3606,"FR","S","Bernard","Weck",NA,FALSE,"1890-04-24T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2693",3607,"SG","N","Johann Baptist","Weder",NA,FALSE,"1800-06-27T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2694",3608,"LU","N","Jos. Leonz","Weibel",NA,FALSE,"1847-09-23T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2695",3609,"LU","N","Josef","Weibel",NA,FALSE,"1879-08-31T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2696",361,"LU","S","Georges","Theiler","FDP-Liberale",TRUE,"1949-05-20T00:00:00Z","m","de",NA,"Hauptmann",15,"Herr Ständerat","de"
"2697",3610,"BE","N","Rainer","Weibel","CVP",FALSE,"1921-07-03T00:00:00Z","m","de",NA,NA,14,NA,"de"
"2698",3611,"ZH","N","Felix","Weidmann",NA,FALSE,"1805-02-24T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2699",3612,"BE","N","Joh. August","Weingart",NA,FALSE,"1797-09-26T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2700",3613,"ZH","N","Heinrich-Julius","Weisflog",NA,FALSE,"1872-04-04T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2701",3614,"AG","N","Placidus jun.","Weissenbach",NA,FALSE,"1841-03-21T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2702",3615,"AG","S","Placidus sen.","Weissenbach",NA,FALSE,"1814-11-09T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2703",3616,"AG","N","Robert","Weissenbach",NA,FALSE,"1851-06-05T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2704",3617,"BE","N","Erich","Weisskopf",NA,FALSE,"1920-12-21T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2705",3618,"ZH","N","Rudolf","Welter","SP",FALSE,"1911-07-14T00:00:00Z","m","de",NA,NA,12,NA,"de"
"2706",3619,"AG","N","Adolf","Welti",NA,FALSE,"1876-10-16T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2707",362,"AR","N","Dorle","Vallender",NA,FALSE,"1941-11-01T00:00:00Z","f","de","verheiratet",NA,NA,"Frau","de"
"2708",3620,"AG","S","Fr. Emil","Welti","Lib*",FALSE,"1825-04-23T00:00:00Z","m",NA,NA,NA,1440,NA,NA
"2709",3621,"BS","N","Franz","Welti","KP",FALSE,"1879-03-25T00:00:00Z","m",NA,NA,NA,1432,NA,NA
"2710",3622,"VD","S","J.-P.-Louis","Wenger",NA,FALSE,"1809-05-31T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2711",3623,"BE","N","Otto M.","Wenger",NA,FALSE,"1910-10-14T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2712",3624,"BS","S","Gustav","Wenk",NA,FALSE,"1884-03-31T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2713",3625,"BS","S","Willi","Wenk",NA,FALSE,"1914-04-11T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2714",3626,"FR","S","François-Romain","Werro",NA,FALSE,"1796-07-24T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2715",3627,"GE","S","J.-M.-Albert","Wessel",NA,FALSE,"1829-01-23T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2716",3628,"ZH","N","Ernst","Wetter","FDP-Liberale",FALSE,"1877-08-27T00:00:00Z","m",NA,NA,NA,15,NA,NA
"2717",3629,"ZH","S","Oskar","Wettstein",NA,FALSE,"1866-03-26T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2718",363,"BE","N","Ruth-Gaby","Vermot-Mangold",NA,FALSE,"1941-03-11T00:00:00Z","f","de","verheiratet",NA,NA,"Frau","de"
"2719",3630,"LU","N","Max Sigmund","Wey",NA,FALSE,"1892-04-21T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2720",3631,"BE","N","Albrecht","Weyermann",NA,FALSE,"1809-08-20T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2721",3632,"LU","N","Karl","Wick",NA,FALSE,"1891-03-06T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2722",3633,"ZH","N","Bernhard","Widmer",NA,FALSE,"1876-08-20T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2723",3634,"LU","N","Franz","Widmer",NA,FALSE,"1816-11-19T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2724",3635,"AG","N","Franz Xaver","Widmer",NA,FALSE,"1837-03-17T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2725",3636,"ZH","N","Hans-Gottlieb","Widmer",NA,FALSE,"1889-08-08T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2726",3637,"ZH","N","Joh. Jakob","Widmer",NA,FALSE,"1819-12-11T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2727",3638,"AG","N","K. Arthur","Widmer",NA,FALSE,"1877-07-26T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2728",3639,"AG","N","Walter","Widmer-Kunz",NA,FALSE,"1897-08-09T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2729",364,"NE","N","Daniel","Vogel","FDP-Liberale",FALSE,"1943-06-10T00:00:00Z","m","fr","verheiratet",NA,15,"Herr","fr"
"2730",3640,"BE","N","Woldemar","Wiedmer",NA,FALSE,"1898-08-08T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2731",3641,"ZH","N","Johann Jakob","Wieland",NA,FALSE,"1783-01-01T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2732",3642,"ZH","N","Johannes","Wild",NA,FALSE,"1790-04-25T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2733",3643,"SG","N","Karl Emil","Wild",NA,FALSE,"1856-06-27T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2734",3644,"AG","N","Samuel","Wildi",NA,FALSE,"1825-06-06T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2735",3645,"BE","N","Eduard","Will",NA,FALSE,"1854-12-04T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2736",3646,"GE","N","J.-Louis","Willemin",NA,FALSE,"1863-10-18T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2737",3647,"GR","S","Georg","Willi",NA,FALSE,"1884-10-09T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2738",3648,"LU","S","Josef","Winiger",NA,FALSE,"1855-01-24T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2739",3649,"LU","N","Vinzenz","Winiker",NA,FALSE,"1883-02-08T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2740",365,"AG","N","Agnes","Weber","SP",FALSE,"1951-11-27T00:00:00Z","f","de","geschieden",NA,12,"Frau","de"
"2741",3650,"LU","S","Johann","Winkler",NA,FALSE,"1805-09-22T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2742",3651,"SH","S","Johannes","Winzeler",NA,FALSE,"1879-04-06T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2743",3652,"UR","S","Emil","Wipfli",NA,FALSE,"1900-12-26T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2744",3653,"UR","S","Josef","Wipfli",NA,FALSE,"1883-03-30T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2745",3654,"SG","N","Daniel","Wirth",NA,FALSE,"1815-12-07T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2746",3655,"OW","S","Adalbert","Wirz",NA,FALSE,"1848-06-16T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2747",3656,"OW","N","Franz","Wirz",NA,FALSE,"1816-01-13T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2748",3657,"ZH","N","Hans","Wirz",NA,FALSE,"1873-05-21T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2749",3658,"ZH","N","Robert","Wirz",NA,FALSE,"1871-02-28T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2750",3659,"OW","S","Theodor","Wirz",NA,FALSE,"1842-08-21T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2751",366,"SG","N","Peter","Weigelt","FDP-Liberale",FALSE,"1956-02-19T00:00:00Z","m","de","verheiratet","Major",15,"Herr","de"
"2752",3660,"ZH","N","Edgar","Woog",NA,FALSE,"1898-04-24T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2753",3661,"LU","N","Friedrich","Wüest",NA,FALSE,"1843-05-01T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2754",3662,"VD","N","Albert","Wuilliamoz",NA,FALSE,"1880-07-15T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2755",3663,"VD","N","Paul Ch.","Wulliémoz",NA,FALSE,"1830-01-09T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2756",3664,"BS","S","Eugen","Wullschleger",NA,FALSE,"1862-01-08T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2757",3665,"ZH","N","Hans","Wunderli",NA,FALSE,"1842-07-03T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2758",3666,"ZH","N","Karl J.","Wunderli",NA,FALSE,"1881-11-21T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2759",3667,"SG","S","Jos. Felix Marin","Würth",NA,FALSE,"1802-11-09T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2760",3668,"BE","N","Ernst","Wüthrich",NA,FALSE,"1905-01-27T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2761",3669,"ZH","N","Fritz-Charles","Wüthrich",NA,FALSE,"1893-10-16T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2762",367,"SG","N","Hans Werner","Widrig",NA,FALSE,"1941-04-10T00:00:00Z","m","de","verheiratet","Oberleutnant",NA,"Herr","de"
"2763",3670,"TI","N","Didier","Wyler",NA,FALSE,"1917-08-03T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2764",3671,"AG","N","Alfred","Wyrsch",NA,FALSE,"1872-03-28T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2765",3672,"NW","N","Alois (Louis)","Wyrsch",NA,FALSE,"1825-06-15T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2766",3673,"NW","S","Jakob Konst.","Wyrsch",NA,FALSE,"1842-02-03T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2767",3674,"NW","N","Melchior Jos.","Wyrsch",NA,FALSE,"1817-02-27T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2768",3675,"BS","N","Edmund","Wyss","SP",FALSE,"1916-12-21T00:00:00Z","m","de",NA,NA,12,NA,"de"
"2769",3676,"BE","N","Ludwig","Wyss",NA,FALSE,"1820-11-14T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2770",3677,"BE","N","S. J. Ernst","Wyss",NA,FALSE,"1857-01-19T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2771",3678,"VD","N","Jean","Yersin",NA,FALSE,"1864-09-21T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2772",3679,"TI","S","Benigno","Zaccheo",NA,FALSE,"1812-10-05T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2773",368,"ZH","N","Rosmarie","Zapfl","CVP",FALSE,"1939-06-16T00:00:00Z","f","de","verheiratet",NA,14,"Frau","de"
"2774",3680,"ZH","S","Hans Rudolf","Zangger",NA,FALSE,"1826-11-30T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2775",3681,"ZH","N","J. Heinrich","Zangger",NA,FALSE,"1792-06-13T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2776",3682,"ZG","S","Alois","Zehnder",NA,FALSE,"1889-03-22T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2777",3683,"NW","N","Walter","Zelger",NA,FALSE,"1826-02-11T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2778",3684,"TI","N","Edoardo","Zeli",NA,FALSE,"1882-08-29T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2779",3685,"SG","N","Andreas","Zeller",NA,FALSE,"1903-07-08T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2780",3686,"ZH","S","Eduard","Zellweger","SP",FALSE,"1901-12-29T00:00:00Z","m",NA,NA,NA,12,NA,NA
"2781",3687,"LU","N","Joseph","Zemp","CVP",FALSE,"1834-11-03T00:00:00Z","m",NA,NA,NA,14,NA,NA
"2782",3688,"VS","S","Ignaz","Zenruffinen",NA,FALSE,"1809-06-16T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2783",3689,"VS","S","Julius","Zenruffinen",NA,FALSE,"1847-05-17T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2784",369,"FR","S","Pierre","Aeby","SP",FALSE,"1950-02-14T00:00:00Z","m","fr","verheiratet","Soldat",12,"Herr","fr"
"2785",3690,"VS","S","Joseph","Zermatten",NA,FALSE,"1806-05-05T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2786",3691,"BS","N","Max Johann","Z'graggen",NA,FALSE,"1881-03-14T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2787",3692,"ZH","N","Gottlieb","Ziegler",NA,FALSE,"1828-08-09T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2788",3693,"SH","S","Julius C.","Ziegler",NA,FALSE,"1806-02-16T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2789",3694,"ZH","N","Paul Karl Eduard","Ziegler",NA,FALSE,"1800-12-11T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2790",3695,"ZH","S","Theodor","Ziegler",NA,FALSE,"1832-09-03T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2791",3696,"ZH","N","Paul","Zigerli",NA,FALSE,"1883-04-01T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2792",3697,"LU","N","Jakob","Zimmerli",NA,FALSE,"1863-03-08T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2793",3698,"ZH","N","Balthasar","Zimmermann",NA,FALSE,"1895-02-13T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2794",3699,"SO","N","Jakob","Zimmermann",NA,FALSE,"1842-10-27T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2795",37,"SO","S","Rolf","Büttiker","FDP-Liberale",FALSE,"1950-06-27T00:00:00Z","m","de","ledig",NA,15,"Herr","de"
"2796",370,"SG","S","Erika","Forster-Vannini","FDP-Liberale",FALSE,"1944-02-27T00:00:00Z","f","de","verheiratet",NA,15,"Frau","de"
"2797",3700,"BE","N","Johann","Zimmermann",NA,FALSE,"1853-10-15T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2798",3701,"TG","N","Jakob","Zingg",NA,FALSE,"1867-03-26T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2799",3702,"SG","S","Johann Jakob L.","Zingg",NA,FALSE,"1810-12-05T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2800",3703,"LU","N","Josef","Zingg",NA,FALSE,"1828-02-05T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2801",3704,"ZH","N","Rudolf","Zinggeler",NA,FALSE,"1819-11-24T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2802",3705,"BS","N","Otto","Zoller",NA,FALSE,"1864-04-14T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2803",3706,"AG","N","F. V. Konradin","Zschokke",NA,FALSE,"1842-04-14T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2804",3707,"AG","N","P. Olivier","Zschokke",NA,FALSE,"1826-07-22T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2805",3708,"AG","N","Richard","Zschokke",NA,FALSE,"1865-02-11T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2806",3709,"NE","N","Frédéric Auguste","Zuberbühler",NA,FALSE,"1796-04-15T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2807",371,"JU","S","Pierre-Alain","Gentil","SP",FALSE,"1952-07-12T00:00:00Z","m","fr","getrennt","Soldat",12,"Herr","fr"
"2808",3710,"AR","N","Johannes","Zuberbühler",NA,FALSE,"1837-11-25T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2809",3711,"SG","N","Johannes","Züblin",NA,FALSE,"1868-03-20T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2810",3712,"NW","S","Anton","Zumbühl","CVP",FALSE,"1863-12-25T00:00:00Z","m",NA,NA,NA,14,NA,NA
"2811",3713,"BE","N","Fritz","Zumstein",NA,FALSE,"1858-05-12T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2812",3714,"SG","N","Johannes","Zündt",NA,FALSE,"1816-02-02T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2813",3715,"BE","N","Mathäus","Zurbuchen",NA,FALSE,"1845-09-03T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2814",3716,"SG","N","Karl A.","Zurburg",NA,FALSE,"1859-01-19T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2815",3717,"AR","N","Adolf Friedrich","Zürcher",NA,FALSE,"1820-12-28T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2816",3718,"ZH","N","Emil J. J.","Zürcher",NA,FALSE,"1850-06-11T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2817",3719,"BE","N","Johann","Zürcher",NA,FALSE,"1831-09-13T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2818",372,"UR","S","Hansheiri","Inderkum","CVP",FALSE,"1947-06-09T00:00:00Z","m","de","verheiratet",NA,14,"Herr","de"
"2819",3720,"GE","S","Gaspard-J.","Zurlinden",NA,FALSE,"1838-09-16T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2820",3721,"LU","S","Albert","Zust",NA,FALSE,"1874-12-13T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2821",3722,"LU","S","Franz Karl","Zust",NA,FALSE,"1895-07-16T00:00:00Z","m",NA,NA,NA,NA,NA,NA
"2822",3723,"GL","S","Esaja","Zweifel",NA,FALSE,"1827-03-27T00:00:00Z","m",NA,NA,NA,NA,NA,NA
